second,Volt
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.02E-02
-1.69E+00,8.02E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,8.02E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,9.29E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,7.60E-02
-1.69E+00,8.02E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.02E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.02E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.02E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.02E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,9.71E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,9.71E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,1.06E-01
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,9.29E-02
-1.69E+00,8.86E-02
-1.69E+00,8.44E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.69E+00,8.02E-02
-1.69E+00,8.86E-02
-1.69E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.02E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,9.29E-02
-1.68E+00,8.02E-02
-1.68E+00,8.02E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.02E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,9.29E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.02E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,9.29E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.86E-02
-1.68E+00,8.86E-02
-1.68E+00,8.02E-02
-1.68E+00,8.44E-02
-1.68E+00,8.44E-02
-1.68E+00,8.02E-02
-1.68E+00,7.60E-02
-1.68E+00,8.02E-02
-1.68E+00,8.02E-02
-1.68E+00,8.02E-02
-1.68E+00,8.02E-02
-1.68E+00,7.60E-02
-1.68E+00,7.18E-02
-1.68E+00,8.02E-02
-1.68E+00,7.60E-02
-1.68E+00,8.02E-02
-1.68E+00,7.60E-02
-1.68E+00,7.60E-02
-1.68E+00,7.18E-02
-1.68E+00,7.18E-02
-1.68E+00,7.60E-02
-1.68E+00,7.18E-02
-1.68E+00,7.18E-02
-1.68E+00,7.18E-02
-1.68E+00,7.18E-02
-1.68E+00,7.18E-02
-1.68E+00,7.18E-02
-1.68E+00,7.18E-02
-1.68E+00,7.18E-02
-1.68E+00,7.18E-02
